ID,NAME,URL
1979770,Amidor the Dandelion,https://www.dndbeyond.com/monsters/1979770-amidor-the-dandelion
149799,Ammalia Cassalanter,https://www.dndbeyond.com/monsters/149799-ammalia-cassalanter
2560720,Amnizu,https://www.dndbeyond.com/monsters/2560720-amnizu
94669,Amnizu,https://www.dndbeyond.com/monsters/94669-amnizu
2560719,Amnizu (Summoner Variant),https://www.dndbeyond.com/monsters/2560719-amnizu-summoner-variant
302932,Amnizu (Summoner Variant),https://www.dndbeyond.com/monsters/302932-amnizu-summoner-variant
294035,Amphisbaena,https://www.dndbeyond.com/monsters/294035-amphisbaena
309672,Amphisbaena (Monstrosity),https://www.dndbeyond.com/monsters/309672-amphisbaena-monstrosity
417759,Amrik Vanthampur,https://www.dndbeyond.com/monsters/417759-amrik-vanthampur
175893,Anarch,https://www.dndbeyond.com/monsters/175893-anarch
338584,Anchorite of Talos,https://www.dndbeyond.com/monsters/338584-anchorite-of-talos
2059690,Ancient Amethyst Dragon,https://www.dndbeyond.com/monsters/2059690-ancient-amethyst-dragon
5194880,Ancient Black Dragon,https://www.dndbeyond.com/monsters/5194880-ancient-black-dragon
16775,Ancient Black Dragon,https://www.dndbeyond.com/monsters/16775-ancient-black-dragon
5194881,Ancient Blue Dragon,https://www.dndbeyond.com/monsters/5194881-ancient-blue-dragon
16776,Ancient Blue Dragon,https://www.dndbeyond.com/monsters/16776-ancient-blue-dragon
5194882,Ancient Brass Dragon,https://www.dndbeyond.com/monsters/5194882-ancient-brass-dragon
16777,Ancient Brass Dragon,https://www.dndbeyond.com/monsters/16777-ancient-brass-dragon
5194883,Ancient Bronze Dragon,https://www.dndbeyond.com/monsters/5194883-ancient-bronze-dragon
16778,Ancient Bronze Dragon,https://www.dndbeyond.com/monsters/16778-ancient-bronze-dragon
748147,Ancient Construct,https://www.dndbeyond.com/monsters/748147-ancient-construct
5194884,Ancient Copper Dragon,https://www.dndbeyond.com/monsters/5194884-ancient-copper-dragon
16779,Ancient Copper Dragon,https://www.dndbeyond.com/monsters/16779-ancient-copper-dragon
2059691,Ancient Crystal Dragon,https://www.dndbeyond.com/monsters/2059691-ancient-crystal-dragon
360022,Ancient Deep Crow,https://www.dndbeyond.com/monsters/360022-ancient-deep-crow
2059692,Ancient Deep Dragon,https://www.dndbeyond.com/monsters/2059692-ancient-deep-dragon
2059693,Ancient Dragon Turtle,https://www.dndbeyond.com/monsters/2059693-ancient-dragon-turtle
2059694,Ancient Emerald Dragon,https://www.dndbeyond.com/monsters/2059694-ancient-emerald-dragon
5194885,Ancient Gold Dragon,https://www.dndbeyond.com/monsters/5194885-ancient-gold-dragon
16780,Ancient Gold Dragon,https://www.dndbeyond.com/monsters/16780-ancient-gold-dragon
5194886,Ancient Green Dragon,https://www.dndbeyond.com/monsters/5194886-ancient-green-dragon
16781,Ancient Green Dragon,https://www.dndbeyond.com/monsters/16781-ancient-green-dragon
2821147,Ancient Lunar Dragon,https://www.dndbeyond.com/monsters/2821147-ancient-lunar-dragon
2059695,Ancient Moonstone Dragon,https://www.dndbeyond.com/monsters/2059695-ancient-moonstone-dragon
5194887,Ancient Red Dragon,https://www.dndbeyond.com/monsters/5194887-ancient-red-dragon
16782,Ancient Red Dragon,https://www.dndbeyond.com/monsters/16782-ancient-red-dragon
2059696,Ancient Sapphire Dragon,https://www.dndbeyond.com/monsters/2059696-ancient-sapphire-dragon
2059697,Ancient Sea Serpent,https://www.dndbeyond.com/monsters/2059697-ancient-sea-serpent
5194888,Ancient Silver Dragon,https://www.dndbeyond.com/monsters/5194888-ancient-silver-dragon
16783,Ancient Silver Dragon,https://www.dndbeyond.com/monsters/16783-ancient-silver-dragon
2821148,Ancient Solar Dragon,https://www.dndbeyond.com/monsters/2821148-ancient-solar-dragon
3883516,Ancient Time Dragon,https://www.dndbeyond.com/monsters/3883516-ancient-time-dragon
2059698,Ancient Topaz Dragon,https://www.dndbeyond.com/monsters/2059698-ancient-topaz-dragon
5194889,Ancient White Dragon,https://www.dndbeyond.com/monsters/5194889-ancient-white-dragon
16784,Ancient White Dragon,https://www.dndbeyond.com/monsters/16784-ancient-white-dragon
584791,Andras,https://www.dndbeyond.com/monsters/584791-andras
4635138,Android,https://www.dndbeyond.com/monsters/4635138-android
16785,Androsphinx,https://www.dndbeyond.com/monsters/16785-androsphinx
2560721,Angry Sorrowsworn,https://www.dndbeyond.com/monsters/2560721-angry-sorrowsworn
3081098,Anhkolox,https://www.dndbeyond.com/monsters/3081098-anhkolox
5194892,Animal Lord,https://www.dndbeyond.com/monsters/5194892-animal-lord
5194890,Animal Lord (Forager),https://www.dndbeyond.com/monsters/5194890-animal-lord-forager
5194891,Animal Lord (Hunter),https://www.dndbeyond.com/monsters/5194891-animal-lord-hunter
5197987,Animal Lord (Sage),https://www.dndbeyond.com/monsters/5197987-animal-lord-sage
5194893,Animated Armor,https://www.dndbeyond.com/monsters/5194893-animated-armor
16786,Animated Armor,https://www.dndbeyond.com/monsters/16786-animated-armor
3960598,Animated Armor Detention Drone,https://www.dndbeyond.com/monsters/3960598-animated-armor-detention-drone
266215,Animated Ballista,https://www.dndbeyond.com/monsters/266215-animated-ballista
2059704,Animated Breath,https://www.dndbeyond.com/monsters/2059704-animated-breath
2059699,Animated Breath (Acid Form),https://www.dndbeyond.com/monsters/2059699-animated-breath-acid-form
2059700,Animated Breath (Cold Form),https://www.dndbeyond.com/monsters/2059700-animated-breath-cold-form
2059701,Animated Breath (Fire Form),https://www.dndbeyond.com/monsters/2059701-animated-breath-fire-form
2059702,Animated Breath (Lightning Form),https://www.dndbeyond.com/monsters/2059702-animated-breath-lightning-form
2059703,Animated Breath (Poison Form),https://www.dndbeyond.com/monsters/2059703-animated-breath-poison-form
5194894,Animated Broom,https://www.dndbeyond.com/monsters/5194894-animated-broom
1528953,Animated Broom,https://www.dndbeyond.com/monsters/1528953-animated-broom
1528954,Animated Chained Library,https://www.dndbeyond.com/monsters/1528954-animated-chained-library
3920396,Animated Coffin,https://www.dndbeyond.com/monsters/3920396-animated-coffin
5194895,Animated Flying Sword,https://www.dndbeyond.com/monsters/5194895-animated-flying-sword
299572,Animated Halberd,https://www.dndbeyond.com/monsters/299572-animated-halberd
5194896,Animated Rug of Smothering,https://www.dndbeyond.com/monsters/5194896-animated-rug-of-smothering
276665,Animated Staff of Frost,https://www.dndbeyond.com/monsters/276665-animated-staff-of-frost
273045,Animated Statue,https://www.dndbeyond.com/monsters/273045-animated-statue
275574,Animated Stove,https://www.dndbeyond.com/monsters/275574-animated-stove
22360,Animated Table,https://www.dndbeyond.com/monsters/22360-animated-table
3276636,Animatronic Allosaurus,https://www.dndbeyond.com/monsters/3276636-animatronic-allosaurus
5194897,Ankheg,https://www.dndbeyond.com/monsters/5194897-ankheg
16787,Ankheg,https://www.dndbeyond.com/monsters/16787-ankheg
5194898,Ankylosaurus,https://www.dndbeyond.com/monsters/5194898-ankylosaurus
17088,Ankylosaurus,https://www.dndbeyond.com/monsters/17088-ankylosaurus
33282,Ankylosaurus Zombie,https://www.dndbeyond.com/monsters/33282-ankylosaurus-zombie
2560722,Annis Hag,https://www.dndbeyond.com/monsters/2560722-annis-hag
17271,Annis Hag,https://www.dndbeyond.com/monsters/17271-annis-hag
909470,Anvilwrought Raptor,https://www.dndbeyond.com/monsters/909470-anvilwrought-raptor
4775801,Ape,https://www.dndbeyond.com/monsters/4775801-ape
16788,Ape,https://www.dndbeyond.com/monsters/16788-ape
909471,Aphemia,https://www.dndbeyond.com/monsters/909471-aphemia
2560723,Apprentice Wizard,https://www.dndbeyond.com/monsters/2560723-apprentice-wizard
17325,Apprentice Wizard,https://www.dndbeyond.com/monsters/17325-apprentice-wizard
909472,Arasta,https://www.dndbeyond.com/monsters/909472-arasta
5194899,Arcanaloth,https://www.dndbeyond.com/monsters/5194899-arcanaloth
17109,Arcanaloth,https://www.dndbeyond.com/monsters/17109-arcanaloth
301430,Arcanaloth (summoner variant),https://www.dndbeyond.com/monsters/301430-arcanaloth-summoner-variant
2160296,Archaic,https://www.dndbeyond.com/monsters/2160296-archaic
2560724,Archdruid,https://www.dndbeyond.com/monsters/2560724-archdruid
17326,Archdruid,https://www.dndbeyond.com/monsters/17326-archdruid
417081,Archduke Zariel of Avernus,https://www.dndbeyond.com/monsters/417081-archduke-zariel-of-avernus
5194901,Archelon,https://www.dndbeyond.com/monsters/5194901-archelon
2560725,Archer,https://www.dndbeyond.com/monsters/2560725-archer
17327,Archer,https://www.dndbeyond.com/monsters/17327-archer
5194900,Arch-hag,https://www.dndbeyond.com/monsters/5194900-arch-hag
5194902,Archmage,https://www.dndbeyond.com/monsters/5194902-archmage
16789,Archmage,https://www.dndbeyond.com/monsters/16789-archmage
3852128,Archon of Boundaries,https://www.dndbeyond.com/monsters/3852128-archon-of-boundaries
909473,Archon of Falling Stars,https://www.dndbeyond.com/monsters/909473-archon-of-falling-stars
175270,Archon of the Triumvirate,https://www.dndbeyond.com/monsters/175270-archon-of-the-triumvirate
5194903,Archpriest,https://www.dndbeyond.com/monsters/5194903-archpriest
175275,Arclight Phoenix,https://www.dndbeyond.com/monsters/175275-arclight-phoenix
278045,Arcturia,https://www.dndbeyond.com/monsters/278045-arcturia
416910,Arkhan the Cruel,https://www.dndbeyond.com/monsters/416910-arkhan-the-cruel
2560726,Armanite,https://www.dndbeyond.com/monsters/2560726-armanite
94186,Armanite,https://www.dndbeyond.com/monsters/94186-armanite
273115,Armored Troglodyte,https://www.dndbeyond.com/monsters/273115-armored-troglodyte
1528955,Arrant Quill,https://www.dndbeyond.com/monsters/1528955-arrant-quill
2160297,Art Elemental Mascot,https://www.dndbeyond.com/monsters/2160297-art-elemental-mascot
33005,Artus Cimber,https://www.dndbeyond.com/monsters/33005-artus-cimber
1123061,Aruk Thundercaller Thuunlakalaga,https://www.dndbeyond.com/monsters/1123061-aruk-thundercaller-thuunlakalaga
287872,Ash Zombie,https://www.dndbeyond.com/monsters/287872-ash-zombie
273441,Asha Vandree,https://www.dndbeyond.com/monsters/273441-asha-vandree
285756,Asharra,https://www.dndbeyond.com/monsters/285756-asharra
3276637,Ashen Animated Armor,https://www.dndbeyond.com/monsters/3276637-ashen-animated-armor
3276638,Ashen Flying Sword,https://www.dndbeyond.com/monsters/3276638-ashen-flying-sword
3276639,Ashen Knight,https://www.dndbeyond.com/monsters/3276639-ashen-knight
909474,Ashen Rider,https://www.dndbeyond.com/monsters/909474-ashen-rider
3276640,Ashen Shambling Mound,https://www.dndbeyond.com/monsters/3276640-ashen-shambling-mound
3276641,Ashen Veteran,https://www.dndbeyond.com/monsters/3276641-ashen-veteran
3276642,Ashen Warhorse,https://www.dndbeyond.com/monsters/3276642-ashen-warhorse
2059705,Aspect of Bahamut,https://www.dndbeyond.com/monsters/2059705-aspect-of-bahamut
2059706,Aspect of Tiamat,https://www.dndbeyond.com/monsters/2059706-aspect-of-tiamat
3960599,Aspirant of the Comet,https://www.dndbeyond.com/monsters/3960599-aspirant-of-the-comet
5194904,Assassin,https://www.dndbeyond.com/monsters/5194904-assassin
16790,Assassin,https://www.dndbeyond.com/monsters/16790-assassin
588524,Assassin Bug,https://www.dndbeyond.com/monsters/588524-assassin-bug
33010,Assassin Vine,https://www.dndbeyond.com/monsters/33010-assassin-vine
3960600,Asteria,https://www.dndbeyond.com/monsters/3960600-asteria
2506147,Asteroid Spider,https://www.dndbeyond.com/monsters/2506147-asteroid-spider
2821149,Astral Blight,https://www.dndbeyond.com/monsters/2821149-astral-blight
2560727,Astral Dreadnought,https://www.dndbeyond.com/monsters/2560727-astral-dreadnought
93789,Astral Dreadnought,https://www.dndbeyond.com/monsters/93789-astral-dreadnought
2821150,Astral Elf Aristocrat,https://www.dndbeyond.com/monsters/2821150-astral-elf-aristocrat
2821151,Astral Elf Commander,https://www.dndbeyond.com/monsters/2821151-astral-elf-commander
2821152,Astral Elf Honor Guard,https://www.dndbeyond.com/monsters/2821152-astral-elf-honor-guard
2821153,Astral Elf Star Priest,https://www.dndbeyond.com/monsters/2821153-astral-elf-star-priest
2821154,Astral Elf Warrior,https://www.dndbeyond.com/monsters/2821154-astral-elf-warrior
275717,Astyrranthor,https://www.dndbeyond.com/monsters/275717-astyrranthor
3883517,Athar Null,https://www.dndbeyond.com/monsters/3883517-athar-null
33015,Atropal,https://www.dndbeyond.com/monsters/33015-atropal
27564,Augrek Brighthelm,https://www.dndbeyond.com/monsters/27564-augrek-brighthelm
3081099,Aurak Draconian,https://www.dndbeyond.com/monsters/3081099-aurak-draconian
175815,Aurelia,https://www.dndbeyond.com/monsters/175815-aurelia
1123062,Auril (First Form),https://www.dndbeyond.com/monsters/1123062-auril-first-form
1123063,Auril (Second Form),https://www.dndbeyond.com/monsters/1123063-auril-second-form
1123064,Auril (Third Form),https://www.dndbeyond.com/monsters/1123064-auril-third-form
3960601,Aurnozci,https://www.dndbeyond.com/monsters/3960601-aurnozci
2560728,Aurochs,https://www.dndbeyond.com/monsters/2560728-aurochs
17320,Aurochs,https://www.dndbeyond.com/monsters/17320-aurochs
3883518,Aurumach Rilmani,https://www.dndbeyond.com/monsters/3883518-aurumach-rilmani
2739093,Aurumvorax,https://www.dndbeyond.com/monsters/2739093-aurumvorax
2739092,Aurumvorax Den Leader,https://www.dndbeyond.com/monsters/2739092-aurumvorax-den-leader
359970,Auspicia Dran,https://www.dndbeyond.com/monsters/359970-auspicia-dran
2821155,Autognome,https://www.dndbeyond.com/monsters/2821155-autognome
2560729,Autumn Eladrin,https://www.dndbeyond.com/monsters/2560729-autumn-eladrin
96541,Autumn Eladrin,https://www.dndbeyond.com/monsters/96541-autumn-eladrin
1123065,Avarice,https://www.dndbeyond.com/monsters/1123065-avarice
27734,Avatar of Death,https://www.dndbeyond.com/monsters/27734-avatar-of-death
280314,Avi,https://www.dndbeyond.com/monsters/280314-avi
3883519,Avoral Guardinal,https://www.dndbeyond.com/monsters/3883519-avoral-guardinal
5194905,Awakened Shrub,https://www.dndbeyond.com/monsters/5194905-awakened-shrub
16791,Awakened Shrub,https://www.dndbeyond.com/monsters/16791-awakened-shrub
5194906,Awakened Tree,https://www.dndbeyond.com/monsters/5194906-awakened-tree
16792,Awakened Tree,https://www.dndbeyond.com/monsters/16792-awakened-tree
1123066,Awakened White Moose,https://www.dndbeyond.com/monsters/1123066-awakened-white-moose
17398,Awakened Zurkhwood,https://www.dndbeyond.com/monsters/17398-awakened-zurkhwood
5194907,Axe Beak,https://www.dndbeyond.com/monsters/5194907-axe-beak
16793,Axe Beak,https://www.dndbeyond.com/monsters/16793-axe-beak
297941,Axe of Mirabar Veteran,https://www.dndbeyond.com/monsters/297941-axe-of-mirabar-veteran
17467,Azbara Jos,https://www.dndbeyond.com/monsters/17467-azbara-jos
16794,Azer,https://www.dndbeyond.com/monsters/16794-azer
5194908,Azer Pyromancer,https://www.dndbeyond.com/monsters/5194908-azer-pyromancer
5194909,Azer Sentinel,https://www.dndbeyond.com/monsters/5194909-azer-sentinel
2821157,B’rohg,https://www.dndbeyond.com/monsters/2821157-brohg
3081100,Baaz Draconian,https://www.dndbeyond.com/monsters/3081100-baaz-draconian
17361,Baba Lysaga,https://www.dndbeyond.com/monsters/17361-baba-lysaga
17357,Baba Lysaga’s Creeping Hut,https://www.dndbeyond.com/monsters/17357-baba-lysagas-creeping-hut
2560730,Babau,https://www.dndbeyond.com/monsters/2560730-babau
17234,Babau,https://www.dndbeyond.com/monsters/17234-babau
5194910,Baboon,https://www.dndbeyond.com/monsters/5194910-baboon
16795,Baboon,https://www.dndbeyond.com/monsters/16795-baboon
4775802,Badger,https://www.dndbeyond.com/monsters/4775802-badger
16796,Badger,https://www.dndbeyond.com/monsters/16796-badger
2560731,Bael,https://www.dndbeyond.com/monsters/2560731-bael
95107,Bael,https://www.dndbeyond.com/monsters/95107-bael
3883520,Baernaloth,https://www.dndbeyond.com/monsters/3883520-baernaloth
3730989,Bag Jelly,https://www.dndbeyond.com/monsters/3730989-bag-jelly
285894,Bag of Nails,https://www.dndbeyond.com/monsters/285894-bag-of-nails
1528956,Bak Mei,https://www.dndbeyond.com/monsters/1528956-bak-mei
2739094,Bakunawa,https://www.dndbeyond.com/monsters/2739094-bakunawa
2560732,Balhannoth,https://www.dndbeyond.com/monsters/2560732-balhannoth
93804,Balhannoth,https://www.dndbeyond.com/monsters/93804-balhannoth
5194911,Balor,https://www.dndbeyond.com/monsters/5194911-balor
16797,Balor,https://www.dndbeyond.com/monsters/16797-balor
301565,Balor (Summoner Variant),https://www.dndbeyond.com/monsters/301565-balor-summoner-variant
2560733,Banderhobb,https://www.dndbeyond.com/monsters/2560733-banderhobb
17217,Banderhobb,https://www.dndbeyond.com/monsters/17217-banderhobb
5194915,Bandit,https://www.dndbeyond.com/monsters/5194915-bandit
16798,Bandit,https://www.dndbeyond.com/monsters/16798-bandit
5194912,Bandit Captain,https://www.dndbeyond.com/monsters/5194912-bandit-captain
16799,Bandit Captain,https://www.dndbeyond.com/monsters/16799-bandit-captain
5194913,Bandit Crime Lord,https://www.dndbeyond.com/monsters/5194913-bandit-crime-lord
5194914,Bandit Deceiver,https://www.dndbeyond.com/monsters/5194914-bandit-deceiver
5194916,Banshee,https://www.dndbeyond.com/monsters/5194916-banshee
17089,Banshee,https://www.dndbeyond.com/monsters/17089-banshee
17408,Baphomet,https://www.dndbeyond.com/monsters/17408-baphomet
2560734,Baphomet,https://www.dndbeyond.com/monsters/2560734-baphomet
582113,Barbatos,https://www.dndbeyond.com/monsters/582113-barbatos
5194917,Barbed Devil,https://www.dndbeyond.com/monsters/5194917-barbed-devil
16800,Barbed Devil,https://www.dndbeyond.com/monsters/16800-barbed-devil
301678,Barbed Devil (Summoner Variant),https://www.dndbeyond.com/monsters/301678-barbed-devil-summoner-variant
2560735,Bard,https://www.dndbeyond.com/monsters/2560735-bard
17328,Bard,https://www.dndbeyond.com/monsters/17328-bard
2560736,Barghest,https://www.dndbeyond.com/monsters/2560736-barghest
17218,Barghest,https://www.dndbeyond.com/monsters/17218-barghest
3883521,Bariaur Wanderer,https://www.dndbeyond.com/monsters/3883521-bariaur-wanderer
4635139,Barkburr,https://www.dndbeyond.com/monsters/4635139-barkburr
5194918,Barlgura,https://www.dndbeyond.com/monsters/5194918-barlgura
17110,Barlgura,https://www.dndbeyond.com/monsters/17110-barlgura
301575,Barlgura (summoner variant),https://www.dndbeyond.com/monsters/301575-barlgura-summoner-variant
311755,Barnacle Bess,https://www.dndbeyond.com/monsters/311755-barnacle-bess
149820,Barnibus Blastwind,https://www.dndbeyond.com/monsters/149820-barnibus-blastwind
17362,Barovian Witch,https://www.dndbeyond.com/monsters/17362-barovian-witch
3730990,Barrowghast,https://www.dndbeyond.com/monsters/3730990-barrowghast
5194919,Basilisk,https://www.dndbeyond.com/monsters/5194919-basilisk
16801,Basilisk,https://www.dndbeyond.com/monsters/16801-basilisk
1317481,Basilisk (Infant),https://www.dndbeyond.com/monsters/1317481-basilisk-infant
1317486,Basilisk (Young),https://www.dndbeyond.com/monsters/1317486-basilisk-young
17440,Bastian Thermandar,https://www.dndbeyond.com/monsters/17440-bastian-thermandar
4775803,Bat,https://www.dndbeyond.com/monsters/4775803-bat
16802,Bat,https://www.dndbeyond.com/monsters/16802-bat
174974,Battleforce Angel,https://www.dndbeyond.com/monsters/174974-battleforce-angel
1123067,Battlehammer Dwarf,https://www.dndbeyond.com/monsters/1123067-battlehammer-dwarf
1979771,Bavlorna Blightstraw,https://www.dndbeyond.com/monsters/1979771-bavlorna-blightstraw
3852129,Beanstalk Wurm,https://www.dndbeyond.com/monsters/3852129-beanstalk-wurm
5194920,Bearded Devil,https://www.dndbeyond.com/monsters/5194920-bearded-devil
16803,Bearded Devil,https://www.dndbeyond.com/monsters/16803-bearded-devil
