ID,NAME,URL
9228345,Amulet of the Planes,https://www.dndbeyond.com/magic-items/9228345-amulet-of-the-planes
4570,Amulet of the Planes,https://www.dndbeyond.com/magic-items/4570-amulet-of-the-planes
4571,Animated Shield,https://www.dndbeyond.com/magic-items/4571-animated-shield
7526578,Antimagic Armor,https://www.dndbeyond.com/magic-items/7526578-antimagic-armor
9228348,Apparatus of Kwalish,https://www.dndbeyond.com/magic-items/9228348-apparatus-of-kwalish
5344,Apparatus of Kwalish,https://www.dndbeyond.com/magic-items/5344-apparatus-of-kwalish
4572,Apparatus of the Crab,https://www.dndbeyond.com/magic-items/4572-apparatus-of-the-crab
2411893,Arcane Grimoire,https://www.dndbeyond.com/magic-items/2411893-arcane-grimoire
976932,Arcane Propulsion Arm,https://www.dndbeyond.com/magic-items/976932-arcane-propulsion-arm
215692,Armblade,https://www.dndbeyond.com/magic-items/215692-armblade
7526586,Armor of Fungal Spores,https://www.dndbeyond.com/magic-items/7526586-armor-of-fungal-spores
9228349,Armor of Gleaming,https://www.dndbeyond.com/magic-items/9228349-armor-of-gleaming
36571,Armor of Gleaming,https://www.dndbeyond.com/magic-items/36571-armor-of-gleaming
9228350,Armor of Invulnerability,https://www.dndbeyond.com/magic-items/9228350-armor-of-invulnerability
4574,Armor of Invulnerability,https://www.dndbeyond.com/magic-items/4574-armor-of-invulnerability
5371,Armor of Resistance,https://www.dndbeyond.com/magic-items/5371-armor-of-resistance
7102410,Armor of Safeguarding,https://www.dndbeyond.com/magic-items/7102410-armor-of-safeguarding
7526597,Armor of the Fallen,https://www.dndbeyond.com/magic-items/7526597-armor-of-the-fallen
5376,Armor of Vulnerability,https://www.dndbeyond.com/magic-items/5376-armor-of-vulnerability
7526611,Armor of Weightlessness,https://www.dndbeyond.com/magic-items/7526611-armor-of-weightlessness
5377,"Armor, +1",https://www.dndbeyond.com/magic-items/5377-armor-1
5378,"Armor, +2",https://www.dndbeyond.com/magic-items/5378-armor-2
5379,"Armor, +3",https://www.dndbeyond.com/magic-items/5379-armor-3
4578,Arrow of Slaying,https://www.dndbeyond.com/magic-items/4578-arrow-of-slaying
4577,Arrow-Catching Shield,https://www.dndbeyond.com/magic-items/4577-arrow-catching-shield
2374941,Astral Shard,https://www.dndbeyond.com/magic-items/2374941-astral-shard
2400685,Astromancy Archive,https://www.dndbeyond.com/magic-items/2400685-astromancy-archive
2400706,Atlas of Endless Horizons,https://www.dndbeyond.com/magic-items/2400706-atlas-of-endless-horizons
9228353,Axe of the Dwarvish Lords,https://www.dndbeyond.com/magic-items/9228353-axe-of-the-dwarvish-lords
5422,Axe of the Dwarvish Lords,https://www.dndbeyond.com/magic-items/5422-axe-of-the-dwarvish-lords
253562,Azuredge,https://www.dndbeyond.com/magic-items/253562-azuredge
9228354,Baba Yaga's Dancing Broom,https://www.dndbeyond.com/magic-items/9228354-baba-yagas-dancing-broom
2400730,Baba Yaga's Mortar and Pestle,https://www.dndbeyond.com/magic-items/2400730-baba-yagas-mortar-and-pestle
253567,Badge of the Watch,https://www.dndbeyond.com/magic-items/253567-badge-of-the-watch
9228355,Bag of Beans,https://www.dndbeyond.com/magic-items/9228355-bag-of-beans
4579,Bag of Beans,https://www.dndbeyond.com/magic-items/4579-bag-of-beans
215714,Bag of Bounty,https://www.dndbeyond.com/magic-items/215714-bag-of-bounty
4580,Bag of Devouring,https://www.dndbeyond.com/magic-items/4580-bag-of-devouring
9228356,Bag of Holding,https://www.dndbeyond.com/magic-items/9228356-bag-of-holding
4581,Bag of Holding,https://www.dndbeyond.com/magic-items/4581-bag-of-holding
9228357,Bag of Tricks,https://www.dndbeyond.com/magic-items/9228357-bag-of-tricks
4582,Bag of Tricks,https://www.dndbeyond.com/magic-items/4582-bag-of-tricks
9290,Balance of Harmony,https://www.dndbeyond.com/magic-items/9290-balance-of-harmony
7526614,Baleful Talon,https://www.dndbeyond.com/magic-items/7526614-baleful-talon
5578,Balloon Pack,https://www.dndbeyond.com/magic-items/5578-balloon-pack
215546,Band of Loyalty,https://www.dndbeyond.com/magic-items/215546-band-of-loyalty
5510,Banner of the Krig Rune,https://www.dndbeyond.com/magic-items/5510-banner-of-the-krig-rune
2411988,Barrier Tattoo,https://www.dndbeyond.com/magic-items/2411988-barrier-tattoo
843387,Battle Standard of Infernal Power,https://www.dndbeyond.com/magic-items/843387-battle-standard-of-infernal-power
9180132,Bead of Force,https://www.dndbeyond.com/magic-items/9180132-bead-of-force
4583,Bead of Force,https://www.dndbeyond.com/magic-items/4583-bead-of-force
27022,Bead of Nourishment,https://www.dndbeyond.com/magic-items/27022-bead-of-nourishment
27023,Bead of Refreshment,https://www.dndbeyond.com/magic-items/27023-bead-of-refreshment
984096,Belashyrra's Beholder Crown,https://www.dndbeyond.com/magic-items/984096-belashyrras-beholder-crown
2401130,Bell Branch,https://www.dndbeyond.com/magic-items/2401130-bell-branch
4584,Belt of Dwarvenkind,https://www.dndbeyond.com/magic-items/4584-belt-of-dwarvenkind
5372,Belt of Giant Strength,https://www.dndbeyond.com/magic-items/5372-belt-of-giant-strength
5382,Berserker Axe,https://www.dndbeyond.com/magic-items/5382-berserker-axe
7102411,Bigby's Beneficent Bracelet,https://www.dndbeyond.com/magic-items/7102411-bigbys-beneficent-bracelet
333407,Black Crystal Tablet,https://www.dndbeyond.com/magic-items/333407-black-crystal-tablet
5601,Black Dragon Mask,https://www.dndbeyond.com/magic-items/5601-black-dragon-mask
9228360,Blackrazor,https://www.dndbeyond.com/magic-items/9228360-blackrazor
5429,Blackrazor,https://www.dndbeyond.com/magic-items/5429-blackrazor
253576,Blackstaff,https://www.dndbeyond.com/magic-items/253576-blackstaff
842440,Blade of Avernus,https://www.dndbeyond.com/magic-items/842440-blade-of-avernus
351877,Blade of the Medusa,https://www.dndbeyond.com/magic-items/351877-blade-of-the-medusa
333395,Blast Scepter,https://www.dndbeyond.com/magic-items/333395-blast-scepter
7526616,Blasted Goggles,https://www.dndbeyond.com/magic-items/7526616-blasted-goggles
5511,Blod Stone,https://www.dndbeyond.com/magic-items/5511-blod-stone
2401145,Blood Fury Tattoo,https://www.dndbeyond.com/magic-items/2401145-blood-fury-tattoo
1144990,Blood of the Lycanthrope Antidote,https://www.dndbeyond.com/magic-items/1144990-blood-of-the-lycanthrope-antidote
5527,Blood Spear,https://www.dndbeyond.com/magic-items/5527-blood-spear
7526617,Bloodrage Greataxe,https://www.dndbeyond.com/magic-items/7526617-bloodrage-greataxe
7526618,Bloodseeker Ammunition,https://www.dndbeyond.com/magic-items/7526618-bloodseeker-ammunition
7102412,Bloodshed Blade,https://www.dndbeyond.com/magic-items/7102412-bloodshed-blade
2412091,Bloodwell Vial,https://www.dndbeyond.com/magic-items/2412091-bloodwell-vial
13575,Blue Dragon Mask,https://www.dndbeyond.com/magic-items/13575-blue-dragon-mask
3895563,Bobbing Lily Pad,https://www.dndbeyond.com/magic-items/3895563-bobbing-lily-pad
883354,Bonecounter,https://www.dndbeyond.com/magic-items/883354-bonecounter
9228363,Book of Exalted Deeds,https://www.dndbeyond.com/magic-items/9228363-book-of-exalted-deeds
5423,Book of Exalted Deeds,https://www.dndbeyond.com/magic-items/5423-book-of-exalted-deeds
9228364,Book of Vile Darkness,https://www.dndbeyond.com/magic-items/9228364-book-of-vile-darkness
5424,Book of Vile Darkness,https://www.dndbeyond.com/magic-items/5424-book-of-vile-darkness
6256176,Book of Vile Darkness (Variant),https://www.dndbeyond.com/magic-items/6256176-book-of-vile-darkness-variant
21716,Bookmark,https://www.dndbeyond.com/magic-items/21716-bookmark
7526627,Boomerang Shield,https://www.dndbeyond.com/magic-items/7526627-boomerang-shield
535335,"Boomerang, +1",https://www.dndbeyond.com/magic-items/535335-boomerang-1
535336,"Boomerang, +2",https://www.dndbeyond.com/magic-items/535336-boomerang-2
535339,"Boomerang, +3",https://www.dndbeyond.com/magic-items/535339-boomerang-3
4587,Boots of Elvenkind,https://www.dndbeyond.com/magic-items/4587-boots-of-elvenkind
27025,Boots of False Tracks,https://www.dndbeyond.com/magic-items/27025-boots-of-false-tracks
4588,Boots of Levitation,https://www.dndbeyond.com/magic-items/4588-boots-of-levitation
4589,Boots of Speed,https://www.dndbeyond.com/magic-items/4589-boots-of-speed
9228365,Boots of Striding and Springing,https://www.dndbeyond.com/magic-items/9228365-boots-of-striding-and-springing
4590,Boots of Striding and Springing,https://www.dndbeyond.com/magic-items/4590-boots-of-striding-and-springing
4591,Boots of the Winterlands,https://www.dndbeyond.com/magic-items/4591-boots-of-the-winterlands
4239816,Bottle of Boundless Coffee,https://www.dndbeyond.com/magic-items/4239816-bottle-of-boundless-coffee
5579,Bottled Breath,https://www.dndbeyond.com/magic-items/5579-bottled-breath
7526628,Bow of Conflagration,https://www.dndbeyond.com/magic-items/7526628-bow-of-conflagration
7526629,Bow of Melodies,https://www.dndbeyond.com/magic-items/7526629-bow-of-melodies
9228366,Bowl of Commanding Water Elementals,https://www.dndbeyond.com/magic-items/9228366-bowl-of-commanding-water-elementals
4592,Bowl of Commanding Water Elementals,https://www.dndbeyond.com/magic-items/4592-bowl-of-commanding-water-elementals
9291,Bracelet of Rock Magic,https://www.dndbeyond.com/magic-items/9291-bracelet-of-rock-magic
253604,Bracer of Flying Daggers,https://www.dndbeyond.com/magic-items/253604-bracer-of-flying-daggers
4593,Bracers of Archery,https://www.dndbeyond.com/magic-items/4593-bracers-of-archery
7247067,Bracers of Celerity,https://www.dndbeyond.com/magic-items/7247067-bracers-of-celerity
4594,Bracers of Defense,https://www.dndbeyond.com/magic-items/4594-bracers-of-defense
9228367,Brazier of Commanding Fire Elementals,https://www.dndbeyond.com/magic-items/9228367-brazier-of-commanding-fire-elementals
4595,Brazier of Commanding Fire Elementals,https://www.dndbeyond.com/magic-items/4595-brazier-of-commanding-fire-elementals
7526630,Breastplate of Balance,https://www.dndbeyond.com/magic-items/7526630-breastplate-of-balance
1145000,Bridle of Capturing,https://www.dndbeyond.com/magic-items/1145000-bridle-of-capturing
4596,Brooch of Shielding,https://www.dndbeyond.com/magic-items/4596-brooch-of-shielding
9228372,Broom of Flying,https://www.dndbeyond.com/magic-items/9228372-broom-of-flying
4597,Broom of Flying,https://www.dndbeyond.com/magic-items/4597-broom-of-flying
9228374,Candle of Invocation,https://www.dndbeyond.com/magic-items/9228374-candle-of-invocation
4598,Candle of Invocation,https://www.dndbeyond.com/magic-items/4598-candle-of-invocation
27026,Candle of the Deep,https://www.dndbeyond.com/magic-items/27026-candle-of-the-deep
9228375,Cap of Water Breathing,https://www.dndbeyond.com/magic-items/9228375-cap-of-water-breathing
5345,Cap of Water Breathing,https://www.dndbeyond.com/magic-items/5345-cap-of-water-breathing
7247068,Cape of Enlargement,https://www.dndbeyond.com/magic-items/7247068-cape-of-enlargement
9228376,Cape of the Mountebank,https://www.dndbeyond.com/magic-items/9228376-cape-of-the-mountebank
4599,Cape of the Mountebank,https://www.dndbeyond.com/magic-items/4599-cape-of-the-mountebank
7526631,Card Sharp's Deck,https://www.dndbeyond.com/magic-items/7526631-card-sharps-deck
9228381,Carpet of Flying,https://www.dndbeyond.com/magic-items/9228381-carpet-of-flying
5373,Carpet of Flying,https://www.dndbeyond.com/magic-items/5373-carpet-of-flying
702253,Cartographer's Map Case,https://www.dndbeyond.com/magic-items/702253-cartographers-map-case
9228382,Cast-Off Armor,https://www.dndbeyond.com/magic-items/9228382-cast-off-armor
36589,Cast-Off Armor,https://www.dndbeyond.com/magic-items/36589-cast-off-armor
2188378,Cauldron of Plenty,https://www.dndbeyond.com/magic-items/2188378-cauldron-of-plenty
9228395,Cauldron of Rebirth,https://www.dndbeyond.com/magic-items/9228395-cauldron-of-rebirth
2401168,Cauldron of Rebirth,https://www.dndbeyond.com/magic-items/2401168-cauldron-of-rebirth
9228396,Censer of Controlling Air Elementals,https://www.dndbeyond.com/magic-items/9228396-censer-of-controlling-air-elementals
4601,Censer of Controlling Air Elementals,https://www.dndbeyond.com/magic-items/4601-censer-of-controlling-air-elementals
27039,Charlatan's Die,https://www.dndbeyond.com/magic-items/27039-charlatans-die
602337,Charm of Plant Command,https://www.dndbeyond.com/magic-items/602337-charm-of-plant-command
372030,Chest of Preserving,https://www.dndbeyond.com/magic-items/372030-chest-of-preserving
8419439,Chime of Exile,https://www.dndbeyond.com/magic-items/8419439-chime-of-exile
9228405,Chime of Opening,https://www.dndbeyond.com/magic-items/9228405-chime-of-opening
4602,Chime of Opening,https://www.dndbeyond.com/magic-items/4602-chime-of-opening
3895564,Chromatic Rose,https://www.dndbeyond.com/magic-items/3895564-chromatic-rose
705889,Chronolometer,https://www.dndbeyond.com/magic-items/705889-chronolometer
4603,Circlet of Blasting,https://www.dndbeyond.com/magic-items/4603-circlet-of-blasting
351632,Circlet of Human Perfection,https://www.dndbeyond.com/magic-items/351632-circlet-of-human-perfection
5512,Claw of the Wyrm Rune,https://www.dndbeyond.com/magic-items/5512-claw-of-the-wyrm-rune
5580,Claws of the Umber Hulk,https://www.dndbeyond.com/magic-items/5580-claws-of-the-umber-hulk
215548,Cleansing Stone,https://www.dndbeyond.com/magic-items/215548-cleansing-stone
4604,Cloak of Arachnida,https://www.dndbeyond.com/magic-items/4604-cloak-of-arachnida
27040,Cloak of Billowing,https://www.dndbeyond.com/magic-items/27040-cloak-of-billowing
9228407,Cloak of Displacement,https://www.dndbeyond.com/magic-items/9228407-cloak-of-displacement
4605,Cloak of Displacement,https://www.dndbeyond.com/magic-items/4605-cloak-of-displacement
9228408,Cloak of Elvenkind,https://www.dndbeyond.com/magic-items/9228408-cloak-of-elvenkind
4606,Cloak of Elvenkind,https://www.dndbeyond.com/magic-items/4606-cloak-of-elvenkind
9059006,Cloak of Invisibility,https://www.dndbeyond.com/magic-items/9059006-cloak-of-invisibility
5347,Cloak of Invisibility,https://www.dndbeyond.com/magic-items/5347-cloak-of-invisibility
27041,Cloak of Many Fashions,https://www.dndbeyond.com/magic-items/27041-cloak-of-many-fashions
4607,Cloak of Protection,https://www.dndbeyond.com/magic-items/4607-cloak-of-protection
4608,Cloak of the Bat,https://www.dndbeyond.com/magic-items/4608-cloak-of-the-bat
9228409,Cloak of the Manta Ray,https://www.dndbeyond.com/magic-items/9228409-cloak-of-the-manta-ray
4609,Cloak of the Manta Ray,https://www.dndbeyond.com/magic-items/4609-cloak-of-the-manta-ray
27042,Clockwork Amulet,https://www.dndbeyond.com/magic-items/27042-clockwork-amulet
7526632,Clockwork Armor,https://www.dndbeyond.com/magic-items/7526632-clockwork-armor
27043,Clothes of Mending,https://www.dndbeyond.com/magic-items/27043-clothes-of-mending
2401178,Coiling Grasp Tattoo,https://www.dndbeyond.com/magic-items/2401178-coiling-grasp-tattoo
703529,Coin of Decisionry,https://www.dndbeyond.com/magic-items/703529-coin-of-decisionry
5513,Conch of Teleportation,https://www.dndbeyond.com/magic-items/5513-conch-of-teleportation
6256177,Constantori's Portrait,https://www.dndbeyond.com/magic-items/6256177-constantoris-portrait
3001255,Cracked Driftglobe,https://www.dndbeyond.com/magic-items/3001255-cracked-driftglobe
2401219,Crook of Rao,https://www.dndbeyond.com/magic-items/2401219-crook-of-rao
8419440,Crown of Lies,https://www.dndbeyond.com/magic-items/8419440-crown-of-lies
1146257,Crown of the Forest,https://www.dndbeyond.com/magic-items/1146257-crown-of-the-forest
7102418,Crown of the Wrath Bringer,https://www.dndbeyond.com/magic-items/7102418-crown-of-the-wrath-bringer
7526637,Crown of Whirling Comets,https://www.dndbeyond.com/magic-items/7526637-crown-of-whirling-comets
5554570,Crusader's Shortsword,https://www.dndbeyond.com/magic-items/5554570-crusaders-shortsword
4610,Crystal Ball,https://www.dndbeyond.com/magic-items/4610-crystal-ball
4862,Crystal Ball of Mind Reading,https://www.dndbeyond.com/magic-items/4862-crystal-ball-of-mind-reading
4863,Crystal Ball of Telepathy,https://www.dndbeyond.com/magic-items/4863-crystal-ball-of-telepathy
4864,Crystal Ball of True Seeing,https://www.dndbeyond.com/magic-items/4864-crystal-ball-of-true-seeing
4047184,Crystal Blade,https://www.dndbeyond.com/magic-items/4047184-crystal-blade
2407470,Crystalline Chronicle,https://www.dndbeyond.com/magic-items/2407470-crystalline-chronicle
9228411,Cube of Force,https://www.dndbeyond.com/magic-items/9228411-cube-of-force
4611,Cube of Force,https://www.dndbeyond.com/magic-items/4611-cube-of-force
9228412,Cube of Summoning,https://www.dndbeyond.com/magic-items/9228412-cube-of-summoning
9228413,Cubic Gate,https://www.dndbeyond.com/magic-items/9228413-cubic-gate
4612,Cubic Gate,https://www.dndbeyond.com/magic-items/4612-cubic-gate
4239817,Cuddly Strixhaven Mascot,https://www.dndbeyond.com/magic-items/4239817-cuddly-strixhaven-mascot
602362,Cursed Luckstone,https://www.dndbeyond.com/magic-items/602362-cursed-luckstone
9228414,Daern's Instant Fortress,https://www.dndbeyond.com/magic-items/9228414-daerns-instant-fortress
5348,Daern's Instant Fortress,https://www.dndbeyond.com/magic-items/5348-daerns-instant-fortress
336928,Dagger of Blindsight,https://www.dndbeyond.com/magic-items/336928-dagger-of-blindsight
9228415,Dagger of Venom,https://www.dndbeyond.com/magic-items/9228415-dagger-of-venom
4613,Dagger of Venom,https://www.dndbeyond.com/magic-items/4613-dagger-of-venom
5383,Dancing Sword,https://www.dndbeyond.com/magic-items/5383-dancing-sword
8707551,Daoud's Wondrous Lanthorn,https://www.dndbeyond.com/magic-items/8707551-daouds-wondrous-lanthorn
9228417,Dark Shard Amulet,https://www.dndbeyond.com/magic-items/9228417-dark-shard-amulet
27044,Dark Shard Amulet,https://www.dndbeyond.com/magic-items/27044-dark-shard-amulet
5533,Dawnbringer,https://www.dndbeyond.com/magic-items/5533-dawnbringer
9228419,Decanter of Endless Water,https://www.dndbeyond.com/magic-items/9228419-decanter-of-endless-water
4615,Decanter of Endless Water,https://www.dndbeyond.com/magic-items/4615-decanter-of-endless-water
7526638,Deck of Dimensions,https://www.dndbeyond.com/magic-items/7526638-deck-of-dimensions
9228420,Deck of Illusions,https://www.dndbeyond.com/magic-items/9228420-deck-of-illusions
4616,Deck of Illusions,https://www.dndbeyond.com/magic-items/4616-deck-of-illusions
7526639,Deck of Many More Things,https://www.dndbeyond.com/magic-items/7526639-deck-of-many-more-things
9228421,Deck of Many Things,https://www.dndbeyond.com/magic-items/9228421-deck-of-many-things
4617,Deck of Many Things,https://www.dndbeyond.com/magic-items/4617-deck-of-many-things
7526640,Deck of Miscellany,https://www.dndbeyond.com/magic-items/7526640-deck-of-miscellany
7526641,Deck of Oracles,https://www.dndbeyond.com/magic-items/7526641-deck-of-oracles
351886,Deck of Several Things,https://www.dndbeyond.com/magic-items/351886-deck-of-several-things
7526642,Deck of Wild Cards,https://www.dndbeyond.com/magic-items/7526642-deck-of-wild-cards
7526643,Deck of Wonder,https://www.dndbeyond.com/magic-items/7526643-deck-of-wonder
9228450,Defender,https://www.dndbeyond.com/magic-items/9228450-defender
5384,Defender,https://www.dndbeyond.com/magic-items/5384-defender
1752517,"Dekella, Bident of Thassa",https://www.dndbeyond.com/magic-items/1752517-dekella-bident-of-thassa
7102419,Delver's Claws,https://www.dndbeyond.com/magic-items/7102419-delvers-claws
9228451,Demon Armor,https://www.dndbeyond.com/magic-items/9228451-demon-armor
4619,Demon Armor,https://www.dndbeyond.com/magic-items/4619-demon-armor
8225886,Demon Skin,https://www.dndbeyond.com/magic-items/8225886-demon-skin
9228464,Demonomicon of Iggwilv,https://www.dndbeyond.com/magic-items/9228464-demonomicon-of-iggwilv
2407504,Demonomicon of Iggwilv,https://www.dndbeyond.com/magic-items/2407504-demonomicon-of-iggwilv
5581,Devastation Orb,https://www.dndbeyond.com/magic-items/5581-devastation-orb
2407478,Devotee's Censer,https://www.dndbeyond.com/magic-items/2407478-devotees-censer
705903,Dimensional Loop,https://www.dndbeyond.com/magic-items/705903-dimensional-loop
9228465,Dimensional Shackles,https://www.dndbeyond.com/magic-items/9228465-dimensional-shackles
4620,Dimensional Shackles,https://www.dndbeyond.com/magic-items/4620-dimensional-shackles
215652,Docent,https://www.dndbeyond.com/magic-items/215652-docent
703626,Documancy Satchel,https://www.dndbeyond.com/magic-items/703626-documancy-satchel
333423,Dodecahedron of Doom,https://www.dndbeyond.com/magic-items/333423-dodecahedron-of-doom
7526644,Donjon's Sundering Sphere,https://www.dndbeyond.com/magic-items/7526644-donjons-sundering-sphere
9043,Draakhorn,https://www.dndbeyond.com/magic-items/9043-draakhorn
9228477,Dragon Scale Mail,https://www.dndbeyond.com/magic-items/9228477-dragon-scale-mail
5380,Dragon Scale Mail,https://www.dndbeyond.com/magic-items/5380-dragon-scale-mail
9228520,Dragon Slayer,https://www.dndbeyond.com/magic-items/9228520-dragon-slayer
5385,Dragon Slayer,https://www.dndbeyond.com/magic-items/5385-dragon-slayer
4047199,Dragon Vessel,https://www.dndbeyond.com/magic-items/4047199-dragon-vessel
4047200,Dragon Wing Bow,https://www.dndbeyond.com/magic-items/4047200-dragon-wing-bow
5715467,Dragongleam,https://www.dndbeyond.com/magic-items/5715467-dragongleam
7247069,Dragonguard,https://www.dndbeyond.com/magic-items/7247069-dragonguard
12467,Dragonguard,https://www.dndbeyond.com/magic-items/12467-dragonguard
4047209,Dragonhide Belt,https://www.dndbeyond.com/magic-items/4047209-dragonhide-belt
4047212,Dragonlance,https://www.dndbeyond.com/magic-items/4047212-dragonlance
4047217,Dragon's Wrath Weapon,https://www.dndbeyond.com/magic-items/4047217-dragons-wrath-weapon
253611,Dragonstaff of Ahghairon,https://www.dndbeyond.com/magic-items/253611-dragonstaff-of-ahghairon
9044,Dragontooth Dagger,https://www.dndbeyond.com/magic-items/9044-dragontooth-dagger
4047194,Dragon-Touched Focus,https://www.dndbeyond.com/magic-items/4047194-dragon-touched-focus
27045,Dread Helm,https://www.dndbeyond.com/magic-items/27045-dread-helm
7526654,Dried Leech,https://www.dndbeyond.com/magic-items/7526654-dried-leech
9228521,Driftglobe,https://www.dndbeyond.com/magic-items/9228521-driftglobe
5349,Driftglobe,https://www.dndbeyond.com/magic-items/5349-driftglobe
5590,Drown,https://www.dndbeyond.com/magic-items/5590-drown
2412157,Duplicitous Manuscript,https://www.dndbeyond.com/magic-items/2412157-duplicitous-manuscript
3895565,Dust of Corrosion,https://www.dndbeyond.com/magic-items/3895565-dust-of-corrosion
9228522,Dust of Disappearance,https://www.dndbeyond.com/magic-items/9228522-dust-of-disappearance
4623,Dust of Disappearance,https://www.dndbeyond.com/magic-items/4623-dust-of-disappearance
9228523,Dust of Dryness,https://www.dndbeyond.com/magic-items/9228523-dust-of-dryness
4624,Dust of Dryness,https://www.dndbeyond.com/magic-items/4624-dust-of-dryness
9228524,Dust of Sneezing and Choking,https://www.dndbeyond.com/magic-items/9228524-dust-of-sneezing-and-choking
4625,Dust of Sneezing and Choking,https://www.dndbeyond.com/magic-items/4625-dust-of-sneezing-and-choking
9228527,Dwarven Plate,https://www.dndbeyond.com/magic-items/9228527-dwarven-plate
4626,Dwarven Plate,https://www.dndbeyond.com/magic-items/4626-dwarven-plate
4627,Dwarven Thrower,https://www.dndbeyond.com/magic-items/4627-dwarven-thrower
1000370,Dyrrn's Tentacle Whip,https://www.dndbeyond.com/magic-items/1000370-dyrrns-tentacle-whip
9294,Eagle Whistle,https://www.dndbeyond.com/magic-items/9294-eagle-whistle
27046,Ear Horn of Hearing,https://www.dndbeyond.com/magic-items/27046-ear-horn-of-hearing
1000466,Earworm,https://www.dndbeyond.com/magic-items/1000466-earworm
4628,Efficient Quiver,https://www.dndbeyond.com/magic-items/4628-efficient-quiver
9228528,Efreeti Bottle,https://www.dndbeyond.com/magic-items/9228528-efreeti-bottle
4629,Efreeti Bottle,https://www.dndbeyond.com/magic-items/4629-efreeti-bottle
9228530,Efreeti Chain,https://www.dndbeyond.com/magic-items/9228530-efreeti-chain
5350,Efreeti Chain,https://www.dndbeyond.com/magic-items/5350-efreeti-chain
703489,Elder Cartographer's Glossography,https://www.dndbeyond.com/magic-items/703489-elder-cartographers-glossography
2412184,Eldritch Claw Tattoo,https://www.dndbeyond.com/magic-items/2412184-eldritch-claw-tattoo
3895566,Eldritch Staff,https://www.dndbeyond.com/magic-items/3895566-eldritch-staff
2407551,Elemental Essence Shard,https://www.dndbeyond.com/magic-items/2407551-elemental-essence-shard
9228536,Elemental Gem,https://www.dndbeyond.com/magic-items/9228536-elemental-gem
5374,Elemental Gem,https://www.dndbeyond.com/magic-items/5374-elemental-gem
5351,Elixir of Health,https://www.dndbeyond.com/magic-items/5351-elixir-of-health
9228539,Elven Chain,https://www.dndbeyond.com/magic-items/9228539-elven-chain
4631,Elven Chain,https://www.dndbeyond.com/magic-items/4631-elven-chain
7102420,Elven Thrower,https://www.dndbeyond.com/magic-items/7102420-elven-thrower
4047218,Emerald Pen,https://www.dndbeyond.com/magic-items/4047218-emerald-pen
27047,Enduring Spellbook,https://www.dndbeyond.com/magic-items/27047-enduring-spellbook
9058960,Energy Bow,https://www.dndbeyond.com/magic-items/9058960-energy-bow
9228541,Enspelled Armor,https://www.dndbeyond.com/magic-items/9228541-enspelled-armor
9228594,Enspelled Staff,https://www.dndbeyond.com/magic-items/9228594-enspelled-staff
9228599,Enspelled Weapon,https://www.dndbeyond.com/magic-items/9228599-enspelled-weapon
1752518,"Ephixis, Bow of Nylea",https://www.dndbeyond.com/magic-items/1752518-ephixis-bow-of-nylea
9228601,Ersatz Eye,https://www.dndbeyond.com/magic-items/9228601-ersatz-eye
27048,Ersatz Eye,https://www.dndbeyond.com/magic-items/27048-ersatz-eye
7526655,Euryale's Aegis,https://www.dndbeyond.com/magic-items/7526655-euryales-aegis
215549,Everbright Lantern,https://www.dndbeyond.com/magic-items/215549-everbright-lantern
